time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-22 00:00:00+00:00,,,2,1
2023-05-23 00:00:00+00:00,,,3,2
2023-05-24 00:00:00+00:00,3.0,1.0,15,4
2023-05-26 00:00:00+00:00,2.0,1.0,24,4
2023-05-27 00:00:00+00:00,,,7,2
2023-05-28 00:00:00+00:00,27.0,9.0,64,1
2023-05-29 00:00:00+00:00,8.0,5.0,19,3
2023-05-30 00:00:00+00:00,5.0,4.0,12,2
2023-05-31 00:00:00+00:00,3.0,2.0,3,1
