url_path,views_total,views_unique
/vandan-revanur/pychemprojections,14,12
/vandan-revanur/pychemprojections/blob/github-repo-stats/vandan-revanur/pychemprojections/latest-report/report.pdf,10,1
/vandan-revanur/pychemprojections/tree/github-repo-stats/vandan-revanur/pychemprojections,5,1
/vandan-revanur/pychemprojections/tree/github-repo-stats/vandan-revanur/pychemprojections/latest-report,4,1
/vandan-revanur/pychemprojections/tree/master/examples,4,1
/vandan-revanur/pychemprojections/tree/master/.github/workflows,3,1
/vandan-revanur/pychemprojections/blob/master/examples/fischer_projection.ipynb,2,1
/vandan-revanur/pychemprojections/blob/master/examples/wedgedash_projection.ipynb,2,1
/vandan-revanur/pychemprojections/blob/master/.github/workflows/github-repo-stats.yml,2,1
/vandan-revanur/pychemprojections/pull/2,1,1
