url_path,views_total,views_unique
/vandan-revanur/pychemprojections/blob/master/examples/wedgedash_projection.ipynb,19,1
/vandan-revanur/pychemprojections/tree/master/examples,12,2
/vandan-revanur/pychemprojections,10,6
/vandan-revanur/pychemprojections/blob/master/examples/fischer_projection.ipynb,4,2
/vandan-revanur/pychemprojections/blob/master/examples/newman_projection.ipynb,4,1
/vandan-revanur/pychemprojections/tree/github-repo-stats/vandan-revanur/pychemprojections,3,1
/vandan-revanur/pychemprojections/blame/master/examples/wedgedash_projection.ipynb,2,1
/vandan-revanur/pychemprojections/blob/github-repo-stats/vandan-revanur/pychemprojections/latest-report/report.pdf,2,1
/vandan-revanur/pychemprojections/tree/github-repo-stats/vandan-revanur/pychemprojections/latest-report,2,1
/vandan-revanur/pychemprojections/tree/master/pychemprojections,2,1
