time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-15 00:00:00+00:00,,,1,1
2023-05-16 00:00:00+00:00,,,3,1
2023-05-17 00:00:00+00:00,,,24,2
2023-05-18 00:00:00+00:00,,,1,1
2023-05-22 00:00:00+00:00,,,2,1
2023-05-23 00:00:00+00:00,,,3,2
2023-05-24 00:00:00+00:00,3.0,1.0,15,4
2023-05-26 00:00:00+00:00,2.0,1.0,24,4
2023-05-27 00:00:00+00:00,,,7,2
2023-05-28 00:00:00+00:00,24.0,8.0,64,1
